dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
D-2,Febrero,Medieval Xtrem Race Lloc Nou de Sant Jeroni -5k,https://runedia.mundodeportivo.com/carrera/medieval-xtrem-race-lloc-nou-de-sant-jeroni-5k-2020/202034088/,"València, Lloc Nou de Sant Jeroni",Obstáculos,5000 m,valencia,2020
D-2,Febrero,Marcha de Veteranos de la Comunidad Valenciana FEMECV,https://runedia.mundodeportivo.com/carrera/marcha-de-veteranos-de-la-comunidad-valenciana-femecv-2020/202012085/,"Alacant, Ròtova",Tierra,15000 m,valencia,2020
D-2,Febrero,Medieval Xtrem Race Lloc Nou de Sant Jeroni,https://runedia.mundodeportivo.com/carrera/medieval-xtrem-race-lloc-nou-de-sant-jeroni-2020/202034629/,"València, Lloc Nou de Sant Jeroni",Obstáculos,9000 m,valencia,2020
D-2,Febrero,BTT XCM USERES Maraton 60k,https://runedia.mundodeportivo.com/carrera/btt-xcm-useres-maraton-60k-2020/202049348/,"Castelló, Useres",Btt,60000 m,valencia,2020
D-2,Febrero,Puja al poble Vell de Tous - 10k,https://runedia.mundodeportivo.com/carrera/puja-al-poble-vell-de-tous-10k-2020/202012131/,"València, Tous",Asfalto,10000 m,valencia,2020
D-2,Febrero,Cross Solidario Don Bosco El Campello - 3k,https://runedia.mundodeportivo.com/carrera/cross-solidario-don-bosco-el-campello-3k-2020/202011997/,"Alacant, El Campello",Cross,3000 m,valencia,2020
D-2,Febrero,Mitja Marató i 10 km Ciutat d'Oliva,https://runedia.mundodeportivo.com/carrera/mitja-marato-i-10-km-ciutat-doliva-2020/202012110/,"València, Oliva",Asfalto,21797 m,valencia,2020
D-2,Febrero,Marxa Veterans Comunitat Valenciana,https://runedia.mundodeportivo.com/carrera/marxa-veterans-comunitat-valenciana-2020/202012093/,"Alacant, Xeresa",Caminata,11000 m,valencia,2020
D-2,Febrero,Alèdua Trail,https://runedia.mundodeportivo.com/carrera/aledua-trail-2020/202011919/,"València, Llombai",Montaña,15000 m,valencia,2020
D-2,Febrero,Puja al poble Vell de Tous - 21km,https://runedia.mundodeportivo.com/carrera/puja-al-poble-vell-de-tous-21km-2020/202011887/,"València, Tous",Asfalto,21000 m,valencia,2020
D-2,Febrero,Volta a la Marina - Barxeta 75k,https://runedia.mundodeportivo.com/carrera/volta-a-la-marina-barxeta-75k-2020/202011542/,"València, Barxeta",Bici Carretera,75000 m,valencia,2020
D-2,Febrero,"Costa Blanca Bike Race, 4a etapa",https://runedia.mundodeportivo.com/carrera/costa-blanca-bike-race-4a-etapa-2020/202011123/,"Alacant, Altea",Btt,100000 m,valencia,2020
D-2,Febrero,Media Maratón Puerto de Sagunto,https://runedia.mundodeportivo.com/carrera/media-maraton-puerto-de-sagunto-2020/202011440/,"València, Sagunto",Asfalto,21097 m,valencia,2020
D-2,Febrero,BTT XCM USERES Marcha corta 40k,https://runedia.mundodeportivo.com/carrera/btt-xcm-useres-marcha-corta-40k-2020/202049349/,"Castelló, Useres",Btt,40000 m,valencia,2020
V-7,Febrero,Volta a la Comunitat Valenciana,https://runedia.mundodeportivo.com/carrera/volta-a-la-comunitat-valenciana-2020/202012222/,"València, Valencia",Bici Carretera,1000 m,valencia,2020
S-8,Febrero,Duatló Ciutat de Silla,https://runedia.mundodeportivo.com/carrera/duatlo-ciutat-de-silla-2020/202018487/,"València, Silla",Duatlón,27500 m,valencia,2020
