dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
V-11,Junio,Cursa urbana de Benissa,https://runedia.mundodeportivo.com/carrera/cursa-urbana-de-benissa-2010/20101022/,"Alacant, Benissa",Ruta,9600 m,valencia,2010
S-12,Junio,Volta a peu tavernes blanques,https://runedia.mundodeportivo.com/carrera/volta-a-peu-tavernes-blanques-2010/20102138/,"València, Tavernes Blanques",Ruta,5000 m,valencia,2010
S-12,Junio,Cursa per la via verda,https://runedia.mundodeportivo.com/carrera/cursa-per-la-via-verda-2010/20102008/,"Alacant, Alcoy",Ruta,10000 m,valencia,2010
V-18,Junio,Gran fons Mancomunitat del Carraixet,https://runedia.mundodeportivo.com/carrera/gran-fons-mancomunitat-del-carraixet-2010/20102140/,"València, Vinalesa",Ruta,15000 m,valencia,2010
S-19,Junio,Carrera tendetes contra la droga,https://runedia.mundodeportivo.com/carrera/carrera-tendetes-contra-la-droga-2010/20102143/,"València, Valencia",Ruta,6000 m,valencia,2010
S-19,Junio,10km platges de Benicàssim,https://runedia.mundodeportivo.com/carrera/10km-platges-de-benicassim-2010/20102126/,"Castelló, Benicasim",Ruta,10000 m,valencia,2010
J-24,Junio,Volta a peu nocturna Ribarroja del Turia,https://runedia.mundodeportivo.com/carrera/volta-a-peu-nocturna-ribarroja-del-turia-2010/20102144/,"València, Ribarroja del Turia",Ruta,6300 m,valencia,2010
V-25,Junio,Volta a peu a Benetússer. Cursa del Solstici,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-benetusser-cursa-del-solstici-2010/20101030/,"València, Benetússer (Valencia)",Ruta,8000 m,valencia,2010
V-25,Junio,Volta a peu Sant Joan Llanera de Ranes,https://runedia.mundodeportivo.com/carrera/volta-a-peu-sant-joan-llanera-de-ranes-2010/20102141/,"València, Llanera de Ranes",Ruta,7200 m,valencia,2010
V-25,Junio,Carrera popular de Godella,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-godella-2010/20102764/,"València, Godella",Ruta,9900 m,valencia,2010
V-25,Junio,Cursa popular Penya Real,https://runedia.mundodeportivo.com/carrera/cursa-popular-penya-real-2010/20102146/,"València, Real de Gandia",Ruta,8000 m,valencia,2010
S-26,Junio,Carrera popular de San Juan,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-san-juan-2010/20102191/,"València, Valencia",Cross,4000 m,valencia,2010
S-26,Junio,Cross popular barrio de la vereda,https://runedia.mundodeportivo.com/carrera/cross-popular-barrio-de-la-vereda-2010/20102014/,"Alacant, Novelda",Ruta,10000 m,valencia,2010
S-26,Junio,Cursa de muntanya serra d´Orpesa,https://runedia.mundodeportivo.com/carrera/cursa-de-muntanya-serra-dorpesa-2010/20102123/,"Castelló, Orpesa",Montaña,25000 m,valencia,2010
S-26,Junio,Volta a peu a la platja de Bellreguard,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-la-platja-de-bellreguard-2010/20102192/,"València, Bellreguard",Ruta,10000 m,valencia,2010
V-2,Julio,Volta a peu a Vallés,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-valles-2010/20102204/,"València, Vallés",Ruta,6950 m,valencia,2010
V-2,Julio,Cursa de Muntanya a Benassal,https://runedia.mundodeportivo.com/carrera/cursa-de-muntanya-a-benassal-2010/20101017/,"Castelló, Benassal",Montaña,21000 m,valencia,2010
V-2,Julio,Carrera popular Villa de Montán,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-montan-2010/20101034/,"Castelló, Montán",Ruta,10000 m,valencia,2010
V-2,Julio,Volta a Peu BENÈFICA   Lluita contra el càncer,https://runedia.mundodeportivo.com/carrera/volta-a-peu-benefica-lluita-contra-el-cancer-2010/20102194/,"València, Mareny de Barraquetes",Ruta,8000 m,valencia,2010
V-2,Julio,Volta a peu a canet d'en Berenguer,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-canet-den-berenguer-2010/20102446/,"València, Canet d'en Berenguer",Ruta,8500 m,valencia,2010
S-3,Julio,9ª subida al refugio,https://runedia.mundodeportivo.com/carrera/9-subida-al-refugio-2010/20102027/,"Alacant, Ibi",Montaña,16000 m,valencia,2010
S-3,Julio,Cross popular barrio Sagrado Corazón,https://runedia.mundodeportivo.com/carrera/cross-popular-barrio-sagrado-corazon-2010/20102012/,"Alacant, Novelda",Ruta,10000 m,valencia,2010
X-7,Julio,Volta a peu Guadassuar,https://runedia.mundodeportivo.com/carrera/volta-a-peu-guadassuar-2010/20102193/,"València, Guadassuar",Ruta,8000 m,valencia,2010
J-8,Julio,Legua urbana ciutat de Torrent,https://runedia.mundodeportivo.com/carrera/legua-urbana-ciutat-de-torrent-2010/20102209/,"València, Torrent",Ruta,5572 m,valencia,2010
V-9,Julio,Volta popular a Llocnou d´en Fenollet,https://runedia.mundodeportivo.com/carrera/volta-popular-a-llocnou-den-fenollet-2010/20102283/,"València, Llocnou d'En Fenollet",Ruta,8000 m,valencia,2010
V-9,Julio,Volta a peu Albal,https://runedia.mundodeportivo.com/carrera/volta-a-peu-albal-2010/20102280/,"València, Albal",Ruta,10000 m,valencia,2010
V-9,Julio,Carrera popular nocturna Annauir,https://runedia.mundodeportivo.com/carrera/carrera-popular-nocturna-annauir-2010/20102210/,"València, Annauir",Ruta,5000 m,valencia,2010
S-10,Julio,Marxa al Bartolo,https://runedia.mundodeportivo.com/carrera/marxa-al-bartolo-2010/20100071/,"Castelló, Benicàssim",Montaña,24000 m,valencia,2010
S-10,Julio,Volta a peu a Villalonga,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-villalonga-2010/20102281/,"València, Villalonga",Ruta,8200 m,valencia,2010
S-10,Julio,Volta a Peu Urbanització San Cristóbal,https://runedia.mundodeportivo.com/carrera/volta-a-peu-urbanitzacio-san-cristobal-2010/20101039/,"València, Alberic",Ruta,7000 m,valencia,2010
S-10,Julio,Carrera popular nocturna Virgen del Carmen,https://runedia.mundodeportivo.com/carrera/carrera-popular-nocturna-virgen-del-carmen-2010/20102029/,"Alacant, Cox",Ruta,5000 m,valencia,2010
S-10,Julio,Carrera solidaria l'Eliana contra el càncer,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-leliana-contra-el-cancer-2010/20102301/,"València, L'Eliana",Ruta,5000 m,valencia,2010
V-16,Julio,Volta a peu Barxeta,https://runedia.mundodeportivo.com/carrera/volta-a-peu-barxeta-2010/20102293/,"València, Barxeta",Ruta,9000 m,valencia,2010
,Julio,Gran fondo Cofrentes río Cabriel,https://runedia.mundodeportivo.com/carrera/gran-fondo-cofrentes-rio-cabriel-2010/20102291/,"València, Cofrentes",Ruta,15000 m,valencia,2010
V-16,Julio,Volta a peu platges de Moncofa,https://runedia.mundodeportivo.com/carrera/volta-a-peu-platges-de-moncofa-2010/20102134/,"Castelló, Moncofa",Ruta,10000 m,valencia,2010
S-17,Julio,Cursa de muntanya Morella,https://runedia.mundodeportivo.com/carrera/cursa-de-muntanya-morella-2010/20102165/,"Castelló, Morella",Montaña,23000 m,valencia,2010
,Julio,Milla nacional ciudad de Dénia,https://runedia.mundodeportivo.com/carrera/milla-nacional-ciudad-de-denia-2010/20102034/,"Alacant, Dénia",Ruta,1609 m,valencia,2010
S-17,Julio,Volta a peu a la Pobla de Vallbona,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-la-pobla-de-vallbona-2010/20102294/,"València, La Pobla de Vallbona",Ruta,7000 m,valencia,2010
D-18,Julio,Carrera popular bicentenario de Colombia,https://runedia.mundodeportivo.com/carrera/carrera-popular-bicentenario-de-colombia-2010/20102295/,"València, Paterna",Ruta,6000 m,valencia,2010
V-23,Julio,7ª milla urbana Moraira,https://runedia.mundodeportivo.com/carrera/7-milla-urbana-moraira-2010/20102031/,"Alacant, Moraira",Ruta,1609 m,valencia,2010
V-23,Julio,Carrera entre olivos y pinares,https://runedia.mundodeportivo.com/carrera/carrera-entre-olivos-y-pinares-2010/20102130/,"Castelló, Vall de Almonacid",Ruta,8400 m,valencia,2010
V-23,Julio,Pujà i baixà a la montanya de Calicanto,https://runedia.mundodeportivo.com/carrera/puja-i-baixa-a-la-montanya-de-calicanto-2010/20102298/,"València, Calicanto - Chiva",Ruta,11000 m,valencia,2010
V-23,Julio,Volta a peu Estivella,https://runedia.mundodeportivo.com/carrera/volta-a-peu-estivella-2010/20102300/,"València, Estivella",Ruta,10170 m,valencia,2010
V-23,Julio,Carrera y marcha fiestas del Culebrón,https://runedia.mundodeportivo.com/carrera/carrera-y-marcha-fiestas-del-culebron-2010/20102032/,"Alacant, El Culebrón",Ruta,5500 m,valencia,2010
V-23,Julio,Volta a peu a Vallada,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-vallada-2010/20102299/,"València, Vallada",Ruta,10000 m,valencia,2010
V-23,Julio,Volta a peu Serra d´en Galceran,https://runedia.mundodeportivo.com/carrera/volta-a-peu-serra-den-galceran-2010/20102168/,"Castelló, Serra d´en Galceran",Montaña,20000 m,valencia,2010
S-24,Julio,Mitat de mitja marató de Torrellano,https://runedia.mundodeportivo.com/carrera/mitat-de-mitja-marato-de-torrellano-2010/20102033/,"Alacant, Torrellano",Ruta,10500 m,valencia,2010
S-24,Julio,Volta a peu a simat de la valldigna,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-simat-de-la-valldigna-2010/20102302/,"València, Simat de la Valldigna",Ruta,7000 m,valencia,2010
V-30,Julio,Popular la Barona,https://runedia.mundodeportivo.com/carrera/popular-la-barona-2010/20102166/,"Castelló, La Barona",Ruta,7800 m,valencia,2010
V-30,Julio,Legua san antonio de Benagéber,https://runedia.mundodeportivo.com/carrera/legua-san-antonio-de-benageber-2010/20102306/,"València, San Antonio de Benagéber",Ruta,5572 m,valencia,2010
V-30,Julio,Volta a peu Antella,https://runedia.mundodeportivo.com/carrera/volta-a-peu-antella-2010/20102304/,"València, Antella",Ruta,8000 m,valencia,2010
V-30,Julio,Volta a peu a Montaverner,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-montaverner-2010/20102305/,"València, Montaverner",Ruta,9000 m,valencia,2010
V-30,Julio,Cursa popular de Ventanova,https://runedia.mundodeportivo.com/carrera/cursa-popular-de-ventanova-2010/20102167/,"Castelló, Castellón",Ruta,5000 m,valencia,2010
V-30,Julio,Gran fondo de Losa del Obispo,https://runedia.mundodeportivo.com/carrera/gran-fondo-de-losa-del-obispo-2010/20103544/,"València, Losa del Obispo",Ruta,12000 m,valencia,2010
V-30,Julio,Carrera popular de Bolbaite,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-bolbaite-2010/20102307/,"València, Bolbaite",Ruta,8150 m,valencia,2010
V-30,Julio,Subida al santuario de Santa María Magdalena,https://runedia.mundodeportivo.com/carrera/subida-al-santuario-de-santa-maria-magdalena-2010/20102035/,"Alacant, Novelda",Montaña,11800 m,valencia,2010
S-31,Julio,Carrera entorno natural de Chera,https://runedia.mundodeportivo.com/carrera/carrera-entorno-natural-de-chera-2010/20102289/,"València, Chera",Ruta,8200 m,valencia,2010
D-1,Agosto,Cross popular Cervera del Maestre,https://runedia.mundodeportivo.com/carrera/cross-popular-cervera-del-maestre-2010/20102169/,"Castelló, Cervera del Maestre",Ruta,5750 m,valencia,2010
D-1,Agosto,Volta a peu a Turís,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-turis-2010/20102310/,"València, Turís",Ruta,7700 m,valencia,2010
J-5,Agosto,Volta a peu de Castelló de Rugat,https://runedia.mundodeportivo.com/carrera/volta-a-peu-de-castello-de-rugat-2010/20102321/,"València, Castelló de Rugat",Ruta,7600 m,valencia,2010
J-5,Agosto,Volta a peu Navarrés,https://runedia.mundodeportivo.com/carrera/volta-a-peu-navarres-2010/20102339/,"València, Navarrés",Ruta,8000 m,valencia,2010
J-5,Agosto,Carrera popular Godelleta,https://runedia.mundodeportivo.com/carrera/carrera-popular-godelleta-2010/20102325/,"València, Godelleta",Ruta,10750 m,valencia,2010
V-6,Agosto,Volta a peu a Moixent,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-moixent-2010/20102342/,"València, Moixent",Ruta,8500 m,valencia,2010
V-6,Agosto,Carrera popular Andilla - Artaj,https://runedia.mundodeportivo.com/carrera/carrera-popular-andilla-artaj-2010/20102355/,"València, Andilla",Ruta,6700 m,valencia,2010
V-6,Agosto,Volta a peu platja Casablanca,https://runedia.mundodeportivo.com/carrera/volta-a-peu-platja-casablanca-2010/20102170/,"Castelló, Almenara",Ruta,6300 m,valencia,2010
V-6,Agosto,Vuelta a pie de Villar del Arzobispo,https://runedia.mundodeportivo.com/carrera/vuelta-a-pie-de-villar-del-arzobispo-2010/20102356/,"València, Villar del Arzobispo",Ruta,8000 m,valencia,2010
V-6,Agosto,Medio maratón de Navajas,https://runedia.mundodeportivo.com/carrera/medio-maraton-de-navajas-2010/20101035/,"Castelló, Navajas",Ruta,21097 m,valencia,2010
V-6,Agosto,10km playas Torrenostra,https://runedia.mundodeportivo.com/carrera/10km-playas-torrenostra-2010/20102171/,"Castelló, Torreblanca",Ruta,10000 m,valencia,2010
V-6,Agosto,Volta a peu a Favara,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-favara-2010/20102352/,"València, Favara",Ruta,8500 m,valencia,2010
D-8,Agosto,Cursa Vistabella,https://runedia.mundodeportivo.com/carrera/cursa-vistabella-2010/20102174/,"Castelló, Vistabella del Maestrat",Montaña,26000 m,valencia,2010
D-8,Agosto,Cursa del Morabedí,https://runedia.mundodeportivo.com/carrera/cursa-del-morabedi-2010/20103006/,"Castelló, Sant Mateu",Ruta,4800 m,valencia,2010
X-11,Agosto,Bajada Hondón Aspe,https://runedia.mundodeportivo.com/carrera/bajada-hondon-aspe-2010/20102038/,"Alacant, Aspe",Ruta,11000 m,valencia,2010
V-13,Agosto,Matutina a la playa de Cullera,https://runedia.mundodeportivo.com/carrera/matutina-a-la-playa-de-cullera-2010/20102357/,"València, Cullera",Ruta,7000 m,valencia,2010
V-13,Agosto,Volta a peu a les fonts d´Eslida,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-les-fonts-deslida-2010/20102175/,"Castelló, Eslida",Montaña,15000 m,valencia,2010
V-13,Agosto,Volta a peu al Port de Sagunt,https://runedia.mundodeportivo.com/carrera/volta-a-peu-al-port-de-sagunt-2010/20102365/,"València, Port de Sagunt",Ruta,7250 m,valencia,2010
V-13,Agosto,Volta a peu a Villanueva de Castellón,https://runedia.mundodeportivo.com/carrera/volta-a-peu-a-villanueva-de-castellon-2010/20102360/,"València, Villanueva de Castellón",Ruta,9000 m,valencia,2010
V-13,Agosto,Volta-Cross Barx,https://runedia.mundodeportivo.com/carrera/volta-cross-barx-2010/20102364/,"València, Barx",Ruta,9100 m,valencia,2010
S-14,Agosto,Cursa popular vila d´Albocàsser,https://runedia.mundodeportivo.com/carrera/cursa-popular-vila-dalbocasser-2010/20102176/,"Castelló, Albocàsser",Tierra,8500 m,valencia,2010
S-14,Agosto,Cross del Amanecer,https://runedia.mundodeportivo.com/carrera/cross-del-amanecer-2010/20101051/,"Alacant, El Campello",Tierra,7000 m,valencia,2010
